accepted,acceptedKey,authorship,basionym,basionymKey,canonicalName,class,classKey,constituentKey,datasetKey,family,familyKey,genus,genusKey,issues,key,kingdom,kingdomKey,lastCrawled,lastInterpreted,modified,nameKey,nameType,nomenclaturalStatus,nubKey,numDescendants,order,orderKey,origin,parent,parentKey,phylum,phylumKey,rank,remarks,scientificName,sourceTaxonKey,species,speciesKey,synonym,taxonID,taxonomicStatus,verbatimScientificName
,,L.,,,Casuarina equisetifolia,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Casuarinaceae,5352.0,Casuarina,2891925.0,[],2891930,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:25:20.931+0000,,2081561,SCIENTIFIC,[],2891930.0,4,Fagales,1354,SOURCE,Casuarina,2891925,Tracheophyta,7707728,SPECIES,,Casuarina equisetifolia L.,112147473,Casuarina equisetifolia,2891930.0,False,gbif:2891930,ACCEPTED,Casuarina equisetifolia
,,Lam.,,,Artocarpus heterophyllus,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Moraceae,6640.0,Artocarpus,2984563.0,[],2984565,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:36:49.502+0000,,1015258,SCIENTIFIC,[],2984565.0,0,Rosales,691,SOURCE,Artocarpus,2984563,Tracheophyta,7707728,SPECIES,,Artocarpus heterophyllus Lam.,120592672,Artocarpus heterophyllus,2984565.0,False,gbif:2984565,ACCEPTED,Artocarpus heterophyllus
,,L.,,,Calophyllum inophyllum,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Calophyllaceae,4907584.0,Calophyllum,3189443.0,[],5421065,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:27:04.480+0000,,1851460,SCIENTIFIC,[],5421065.0,0,Malpighiales,1414,SOURCE,Calophyllum,3189443,Tracheophyta,7707728,SPECIES,,Calophyllum inophyllum L.,120222019,Calophyllum inophyllum,5421065.0,False,gbif:5421065,ACCEPTED,Calophyllum inophyllum
,,L.,,,Citrus,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Rutaceae,2396.0,Citrus,3190155.0,[],3190155,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:40:08.102+0000,,2540559,SCIENTIFIC,[],3190155.0,194,Sapindales,933,SOURCE,Rutaceae,2396,Tracheophyta,7707728,GENUS,,Citrus L.,121263185,,,False,gbif:3190155,ACCEPTED,Citrus
,,"Rimando, 1962",,,Eotetranychus cendanai,Arachnida,367,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Tetranychidae,6057.0,Eotetranychus,2129731.0,[],2129742,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:24:59.898+0000,,4000796,SCIENTIFIC,[],2129742.0,0,Prostigmata,372,SOURCE,Eotetranychus,2129731,Arthropoda,54,SPECIES,,"Eotetranychus cendanai Rimando, 1962",109441440,Eotetranychus cendanai,2129742.0,False,gbif:2129742,ACCEPTED,Eotetranychus cendanai
,,"Zimmerman, 1942",,,Daealus,Insecta,216,0938172b-2086-439c-a1dd-c21cb0109ed5,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Daealus,4745629.0,['NO_SPECIES'],4745629,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:32:18.152+0000,,3283318,SCIENTIFIC,[],4745629.0,0,Coleoptera,1470,SOURCE,Curculionidae,4239,Arthropoda,54,GENUS,,"Daealus Zimmerman, 1942",106763607,,,False,gbif:4745629,DOUBTFUL,Daealus
,," (Herbst, 1790)",,,Protaetia fusca,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Cetoniidae,4204.0,Protaetia,1080110.0,[],1080274,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:36:39.346+0000,,9246343,SCIENTIFIC,[],1080274.0,0,Coleoptera,1470,SOURCE,Protaetia,1080110,Arthropoda,54,SPECIES,,"Protaetia fusca (Herbst, 1790)",117405186,Protaetia fusca,1080274.0,False,gbif:1080274,ACCEPTED,Protaetia fusca
,,"Eschscholtz, 1829",,,Chrysobothris,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Buprestidae,3789.0,Chrysobothris,4990909.0,[],4990909,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:41:50.425+0000,,2457040,SCIENTIFIC,[],4990909.0,175,Coleoptera,1470,SOURCE,Buprestidae,3789,Arthropoda,54,GENUS,,"Chrysobothris Eschscholtz, 1829",121175682,,,False,gbif:4990909,ACCEPTED,Chrysobothris costata
,,"Curtis, 1825",,,Agrilus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Buprestidae,3789.0,Agrilus,1049531.0,[],1049531,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:41:46.429+0000,,346068,SCIENTIFIC,[],1049531.0,443,Coleoptera,1470,SOURCE,Buprestidae,3789,Arthropoda,54,GENUS,,"Agrilus Curtis, 1825",121175677,,,False,gbif:1049531,ACCEPTED,Agrilus occipitalis
,," (Comstock, 1883)",,,Unaspis citri,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Unaspis,2088426.0,['ORIGINAL_NAME_DERIVED'],7911763,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:43.673+0000,,11615126,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Unaspis,2088426,Arthropoda,54,SPECIES,,"Unaspis citri (Comstock, 1883)",110099033,Unaspis citri,7911763.0,False,gbif:7911763,ACCEPTED,Unaspis citri
,,"Linnaeus, 1758",,,Aphis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Aphididae,3042.0,Aphis,8643682.0,[],8643682,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:22.742+0000,,815252,SCIENTIFIC,[],,639,Hemiptera,809,SOURCE,Aphididae,3042,Arthropoda,54,GENUS,,"Aphis Linnaeus, 1758",121037214,,,False,gbif:8643682,ACCEPTED,Aphis citricola
,," (Quaintance, 1903)",,,Aleurocanthus spiniferus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Aleyrodidae,4304.0,Aleurocanthus,2012156.0,['ORIGINAL_NAME_DERIVED'],2012158,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:38.997+0000,,416047,SCIENTIFIC,[],2012158.0,0,Hemiptera,809,SOURCE,Aleurocanthus,2012156,Arthropoda,54,SPECIES,,"Aleurocanthus spiniferus (Quaintance, 1903)",110071079,Aleurocanthus spiniferus,2012158.0,False,gbif:2012158,ACCEPTED,Aleurocanthus spiniferus
"Singhiella citrifolii (Morgan, 1893)",7731255.0," (Morgan, 1893)","? citrifolii Morgan, 1893",7544372.0,Dialeurodes citrifolii,Insecta,216,9ca92552-f23a-41a8-a140-01abaa31c931,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Aleyrodidae,4304.0,Singhiella,3265615.0,"['ORIGINAL_NAME_DERIVED', 'CONFLICTING_BASIONYM_COMBINATION']",2012141,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:40.519+0000,,3440515,SCIENTIFIC,[],2012141.0,0,Hemiptera,809,SOURCE,Singhiella,3265615,Arthropoda,54,SPECIES,"Originally found in sources as accepted taxon within Dialeurodes Cockerell, 1902","Dialeurodes citrifolii (Morgan, 1893)",101866503,Singhiella citrifolii,7731255.0,True,gbif:2012141,HOMOTYPIC_SYNONYM,Dialeurodes citrifolii
"Parlatoria ziziphi (Lucas, 1853)",8416592.0,"Cockerell, 1900",,,Parlatoria zizyphus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Parlatoria,2085650.0,[],5162278,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:47.924+0000,,8249737,SCIENTIFIC,[],5162278.0,0,Hemiptera,809,SOURCE,Parlatoria,2085650,Arthropoda,54,SPECIES,,"Parlatoria zizyphus Cockerell, 1900",110097321,Parlatoria ziziphi,8416592.0,True,gbif:5162278,SYNONYM,Parlatoria zizyphus
,," (Packard, 1869)",,,Lepidosaphes gloverii,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Lepidosaphes,2088966.0,['ORIGINAL_NAME_DERIVED'],8215075,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:38.362+0000,,6172087,SCIENTIFIC,[],,0,Hemiptera,809,SOURCE,Lepidosaphes,2088966,Arthropoda,54,SPECIES,,"Lepidosaphes gloverii (Packard, 1869)",110095320,Lepidosaphes gloverii,8215075.0,False,gbif:8215075,ACCEPTED,Lepidosaphes gloverii
"Pseudococcus cryptus Hempel, 1918",2095244.0,"Green, 1922",,,Pseudococcus citriculus,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pseudococcidae,4534.0,Pseudococcus,2081087.0,[],2095245,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:46.191+0000,,9341764,SCIENTIFIC,[],2095245.0,0,Hemiptera,809,SOURCE,Pseudococcus,2081087,Arthropoda,54,SPECIES,,"Pseudococcus citriculus Green, 1922",110106774,Pseudococcus cryptus,2095244.0,True,gbif:2095245,SYNONYM,Pseudococcus citriculus
"Hemiberlesia palmae (Cockerell, 1893)",2083914.0,"Balachowsky, 1948",,,Abgrallaspis palmae,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Hemiberlesia,2083865.0,[],2083915,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:39.705+0000,,36477,SCIENTIFIC,[],2083915.0,0,Hemiptera,809,SOURCE,Hemiberlesia,2083865,Arthropoda,54,SPECIES,,"Abgrallaspis palmae Balachowsky, 1948",110094779,Hemiberlesia palmae,2083914.0,True,gbif:2083915,SYNONYM,Abgrallaspis palmae
,,"Hadden in Doane & Hadden, 1909",,,Parlatoria cinerea,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Parlatoria,2085650.0,[],5162198,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:47.885+0000,,8251120,SCIENTIFIC,[],5162198.0,0,Hemiptera,809,SOURCE,Parlatoria,2085650,Arthropoda,54,SPECIES,,"Parlatoria cinerea Hadden in Doane & Hadden, 1909",110097123,Parlatoria cinerea,5162198.0,False,gbif:5162198,ACCEPTED,Parlatoria cinerea
,,"Walker, 1866",,,Adoxophyes fasciculana,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Tortricidae,5343.0,Adoxophyes,1740434.0,['PUBLISHED_BEFORE_GENUS'],1740443,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:48:49.677+0000,,247252,SCIENTIFIC,[],1740443.0,0,Lepidoptera,797,SOURCE,Adoxophyes,1740434,Arthropoda,54,SPECIES,,"Adoxophyes fasciculana Walker, 1866",110561264,Adoxophyes fasciculana,1740443.0,False,gbif:1740443,ACCEPTED,Adoxophyes fasciculana
,,"Meyrick, 1921",,,Cryptophlebia peltastica,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Tortricidae,5343.0,Cryptophlebia,1736951.0,[],1736963,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:48:54.220+0000,,3059999,SCIENTIFIC,[],1736963.0,0,Lepidoptera,797,SOURCE,Cryptophlebia,1736951,Arthropoda,54,SPECIES,,"Cryptophlebia peltastica Meyrick, 1921",110564605,Cryptophlebia peltastica,1736963.0,False,gbif:1736963,ACCEPTED,Cryptophlebia peltastica
,,"Stainton, 1856",,,Phyllocnistis citrella,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Gracillariidae,5487.0,Phyllocnistis,8057237.0,[],1749580,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:52:05.962+0000,,8664594,SCIENTIFIC,[],1749580.0,0,Lepidoptera,797,SOURCE,Phyllocnistis,8057237,Arthropoda,54,SPECIES,,"Phyllocnistis citrella Stainton, 1856",110426248,Phyllocnistis citrella,1749580.0,False,gbif:1749580,ACCEPTED,Phyllocnistis citrella
,,"Linnaeus, 1758",,,Papilio polytes,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Papilionidae,9417.0,Papilio,1920784.0,[],1938088,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:48:42.340+0000,,8132877,SCIENTIFIC,[],1938088.0,0,Lepidoptera,797,SOURCE,Papilio,1920784,Arthropoda,54,SPECIES,,"Papilio polytes Linnaeus, 1758",110525183,Papilio polytes,1938088.0,False,gbif:1938088,ACCEPTED,Papilio polytes
,,"Millière, 1873",,,Prays citri,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Yponomeutidae,8874.0,Prays,1830808.0,[],1830823,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:52:10.491+0000,,9160874,SCIENTIFIC,[],1830823.0,0,Lepidoptera,797,SOURCE,Prays,1830808,Arthropoda,54,SPECIES,,"Prays citri Millière, 1873",110574809,Prays citri,1830823.0,False,gbif:1830823,ACCEPTED,Prays citri
,,L.,,,Zea mays,Liliopsida,196,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Poaceae,3073.0,Zea,2705049.0,[],5290052,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:44:29.666+0000,,11963663,SCIENTIFIC,[],5290052.0,3,Poales,1369,SOURCE,Zea,2705049,Tracheophyta,7707728,SPECIES,,Zea mays L.,111793821,Zea mays,5290052.0,False,gbif:5290052,ACCEPTED,Zea mays
,,"Harris, 1827",,,Phyllophaga,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Melolonthidae,5593.0,Phyllophaga,1061346.0,[],1061346,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:36:56.712+0000,,8674515,SCIENTIFIC,[],1061346.0,828,Coleoptera,1470,SOURCE,Melolonthidae,5593,Arthropoda,54,GENUS,,"Phyllophaga Harris, 1827",120968348,,,False,gbif:1061346,ACCEPTED,Phyllophaga bipunctata
,,"Hustache, A., 1930",,,Sitophilus oryzae,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Dryophthoridae,8494.0,Sitophilus,1170172.0,['ORTHOGRAPHIC_VARIANT'],1170177,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:32:15.752+0000,2016-07-28T14:30:23.183+0000,10438511,SCIENTIFIC,[],1170177.0,0,Coleoptera,1470,SOURCE,Sitophilus,1170172,Arthropoda,54,SPECIES,"Possible variant of Sitophilus oryzae Schoenherr, 1838","Sitophilus oryzae Hustache, A., 1930",109653003,Sitophilus oryzae,1170177.0,False,gbif:1170177,DOUBTFUL,Sitophilus oryzae
,," (Malloch, 1914)",,,Pseudonapomyza spicata,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Agromyzidae,3329.0,Pseudonapomyza,1553858.0,['ORIGINAL_NAME_DERIVED'],1553913,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:44:22.667+0000,,9400473,SCIENTIFIC,[],1553913.0,0,Diptera,811,SOURCE,Pseudonapomyza,1553858,Arthropoda,54,SPECIES,,"Pseudonapomyza spicata (Malloch, 1914)",109877308,Pseudonapomyza spicata,1553913.0,False,gbif:1553913,ACCEPTED,Pseudonapomyza spicata
"Creontiades pacificus (Stål, 1859)",5866589.0," (Walker, 1873)",,,Creontiades pallidifer,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Miridae,4319.0,Creontiades,2011499.0,['ORIGINAL_NAME_DERIVED'],4776870,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:29:21.479+0000,,2983619,SCIENTIFIC,[],4776870.0,0,Hemiptera,809,SOURCE,Creontiades,2011499,Arthropoda,54,SPECIES,,"Creontiades pallidifer (Walker, 1873)",115748378,Creontiades pacificus,5866589.0,True,gbif:4776870,SYNONYM,Creontiades pallidifer
,," (Cockerell, 1895)",,,Saccharicoccus sacchari,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Pseudococcidae,4534.0,Saccharicoccus,2092999.0,['ORIGINAL_NAME_DERIVED'],2093000,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:41.380+0000,,9976561,SCIENTIFIC,[],2093000.0,0,Hemiptera,809,SOURCE,Saccharicoccus,2092999,Arthropoda,54,SPECIES,,"Saccharicoccus sacchari (Cockerell, 1895)",110107575,Saccharicoccus sacchari,2093000.0,False,gbif:2093000,ACCEPTED,Saccharicoccus sacchari
,," (Ashmead, 1890)",,,Peregrinus maidis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Delphacidae,8498.0,Peregrinus,2054015.0,['ORIGINAL_NAME_DERIVED'],5156453,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:50.184+0000,,8408583,SCIENTIFIC,[],5156453.0,0,Hemiptera,809,SOURCE,Peregrinus,2054015,Arthropoda,54,SPECIES,,"Peregrinus maidis (Ashmead, 1890)",109662456,Peregrinus maidis,5156453.0,False,gbif:5156453,ACCEPTED,Peregrinus maidis
,," (Fitch, 1856)",,,Rhopalosiphum maidis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Aphididae,3042.0,Rhopalosiphum,2069512.0,['ORIGINAL_NAME_DERIVED'],2069572,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:30:46.730+0000,,9808476,SCIENTIFIC,[],2069572.0,0,Hemiptera,809,SOURCE,Rhopalosiphum,2069512,Arthropoda,54,SPECIES,,"Rhopalosiphum maidis (Fitch, 1856)",117309569,Rhopalosiphum maidis,2069572.0,False,gbif:2069572,ACCEPTED,Rhopalosiphum maidis
,," (Melichar, 1904)","Gnathodus bipunctatus Melichar, 1904",5812850.0,Cicadulina bipunctatus,Insecta,216,0938172b-2086-439c-a1dd-c21cb0109ed5,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Cicadellidae,9647.0,Cicadulina,2025559.0,['ORIGINAL_NAME_DERIVED'],5812849,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:29:06.118+0000,,2492158,SCIENTIFIC,[],5812849.0,0,Hemiptera,809,SOURCE,Cicadulina,2025559,Arthropoda,54,SPECIES,,"Cicadulina bipunctatus (Melichar, 1904)",107097383,Cicadulina bipunctatus,5812849.0,False,gbif:5812849,ACCEPTED,Cicadulina bipunctella
,,"Lederer, 1863",,,Marasmia,Insecta,216,0938172b-2086-439c-a1dd-c21cb0109ed5,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Crambidae,8841.0,Marasmia,4687217.0,['NO_SPECIES'],4687217,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:52:16.711+0000,,6682594,SCIENTIFIC,[],4687217.0,0,Lepidoptera,797,SOURCE,Crambidae,8841,Arthropoda,54,GENUS,,"Marasmia Lederer, 1863",107244484,,,False,gbif:4687217,DOUBTFUL,Marasmia trapezalis
,,"Linnaeus, 1758",,,Melanitis leda,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Nymphalidae,7017.0,Melanitis,1895908.0,['PUBLISHED_BEFORE_GENUS'],1895956,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:49:21.444+0000,,6810340,SCIENTIFIC,[],1895956.0,0,Lepidoptera,797,SOURCE,Melanitis,1895908,Arthropoda,54,SPECIES,,"Melanitis leda Linnaeus, 1758",110516766,Melanitis leda,1895956.0,False,gbif:1895956,ACCEPTED,Melanitis leda
,," (Haan, 1842)","Locusta longipennis Haan, 1842",5096024.0,Conocephalus longipennis,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Tettigoniidae,3991.0,Conocephalus,1682933.0,['ORIGINAL_NAME_DERIVED'],5096018,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:43:17.659+0000,2016-07-28T15:55:30.080+0000,2787425,SCIENTIFIC,[],5096018.0,0,Orthoptera,1458,SOURCE,Conocephalus,1682933,Arthropoda,54,SPECIES,,"Conocephalus longipennis (Haan, 1842)",116478531,Conocephalus longipennis,5096018.0,False,gbif:5096018,ACCEPTED,Conocephalus longipennis
,," (Thunberg, 1815)","Gryllus japonicus Thunberg, 1815",1700947.0,Oxya japonica,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Acrididae,9394.0,Oxya,1700877.0,['ORIGINAL_NAME_DERIVED'],1700933,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:43:40.485+0000,,7993194,SCIENTIFIC,[],1700933.0,2,Orthoptera,1458,SOURCE,Oxya,1700877,Arthropoda,54,SPECIES,,"Oxya japonica (Thunberg, 1815)",117309829,Oxya japonica,1700933.0,False,gbif:1700933,ACCEPTED,Oxya japonica
,," (Linnaeus, C.N., 1758)","Gryllus migratorius Linnaeus, C.N., 1758",1713436.0,Locusta migratoria,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Acrididae,9394.0,Locusta,1687259.0,['ORIGINAL_NAME_DERIVED'],1713418,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:43:56.284+0000,,6434215,SCIENTIFIC,[],1713418.0,2,Orthoptera,1458,SOURCE,Locusta,1687259,Arthropoda,54,SPECIES,,"Locusta migratoria (Linnaeus, C.N., 1758)",115537116,Locusta migratoria,1713418.0,False,gbif:1713418,ACCEPTED,Locusta migratoria manilensis
,,"Willemse, 1923",,,Aiolopus thalassinus dubius,Insecta,216,af66d4cf-0fd2-434b-9334-9806a5efa6f7,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Acrididae,9394.0,Aiolopus,1713296.0,['NAME_PARENT_MISMATCH'],6255622,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:44:01.834+0000,,374083,SCIENTIFIC,[],6255622.0,0,Orthoptera,1458,SOURCE,Aiolopus thalassinus,1713317,Arthropoda,54,SUBSPECIES,,"Aiolopus thalassinus subsp. dubius Willemse, 1923",100456116,Aiolopus thalassinus,1713317.0,False,gbif:6255622,ACCEPTED,Aiolopus thalassinus dubius
,,"Serville, 1831",,,Oxya hyla,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Acrididae,9394.0,Oxya,1700877.0,[],1700953,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:43:40.304+0000,,7993130,SCIENTIFIC,[],1700953.0,0,Orthoptera,1458,SOURCE,Oxya,1700877,Arthropoda,54,SPECIES,,"Oxya hyla Serville, 1831",117309797,Oxya hyla,1700953.0,False,gbif:1700953,ACCEPTED,Oxya hyla
,,L.,,,Mangifera indica,Magnoliopsida,220,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Anacardiaceae,2398.0,Mangifera,3075453.0,[],3190638,Plantae,6,2016-07-25T16:54:25.896+0000,2016-07-25T16:39:15.334+0000,,6668535,SCIENTIFIC,[],3190638.0,0,Sapindales,933,SOURCE,Mangifera,3075453,Tracheophyta,7707728,SPECIES,,Mangifera indica L.,120474876,Mangifera indica,3190638.0,False,gbif:3190638,ACCEPTED,Mangifera indica
,,"Baly, 1861",,,Rhyparida,Insecta,216,0938172b-2086-439c-a1dd-c21cb0109ed5,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Chrysomelidae,7780.0,Rhyparida,3259981.0,[],3259981,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:42:06.433+0000,,9832855,SCIENTIFIC,[],3259981.0,111,Coleoptera,1470,SOURCE,Chrysomelidae,7780,Arthropoda,54,GENUS,,"Rhyparida Baly, 1861",106752341,,,False,gbif:3259981,ACCEPTED,Rhyparida carolina
,," (Fabricius, 1775)",,,Sternochetus mangiferae,Insecta,216,de8934f4-a136-481c-a87a-b0b202b80a31,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Sternochetus,1225911.0,[],4292415,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:34:12.104+0000,,10744642,SCIENTIFIC,[],4292415.0,0,Coleoptera,1470,SOURCE,Sternochetus,1225911,Arthropoda,54,SPECIES,,"Sternochetus mangiferae (Fabricius, 1775)",101452675,Sternochetus mangiferae,4292415.0,False,gbif:4292415,ACCEPTED,Sternochetus mangiferae
,,Dejean,,,Cryptorhynchus mangiferae,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Curculionidae,4239.0,Cryptorhynchus,1194049.0,['NAME_PARENT_MISMATCH'],1194073,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:34:11.100+0000,,3062956,SCIENTIFIC,[],1194073.0,0,Coleoptera,1470,SOURCE,Cryptorhynchus,1194049,Arthropoda,54,SPECIES,,Cryptorhynchus mangiferae Dejean,109592249,Cryptorhynchus mangiferae,1194073.0,False,gbif:1194073,DOUBTFUL,Cryptorhynchus mangiferae
,,"Takahashi, 1939",,,Semelaspidus mangiferae,Insecta,216,7ddf754f-d193-4cc9-b351-99906754a03b,d7dddbf4-2cf0-4f39-9b2a-bb099caae36c,Diaspididae,4521.0,Semelaspidus,2082706.0,[],2082707,Animalia,1,2016-07-25T16:54:25.896+0000,2016-07-25T15:31:45.620+0000,,10279810,SCIENTIFIC,[],2082707.0,0,Hemiptera,809,SOURCE,Semelaspidus,2082706,Arthropoda,54,SPECIES,,"Semelaspidus mangiferae Takahashi, 1939",110098618,Semelaspidus mangiferae,2082707.0,False,gbif:2082707,ACCEPTED,Semelaspidus mangiferae
